# week, sectorid, diam_T, e1_T, e2_T, e3_T, e4_T, cc_T, diam, e1, e2, e3, e4, cc 
61.0000,6701.0000,16.0000,7.7788,8.4521,8.3146,7.3367,0.0000,8.0000,4.8563,4.7972,4.8649,4.7558,0.6494
62.0000,6701.0000,17.0000,7.8980,7.6087,7.6841,7.6513,0.0000,8.0000,4.7465,4.6736,4.7602,4.7129,0.6469
63.0000,6701.0000,18.0000,8.2463,8.1214,7.3955,7.7394,0.0000,8.0000,4.7428,4.8213,4.8414,4.8215,0.6523
64.0000,6701.0000,14.0000,7.9988,8.4562,7.7130,7.9471,0.0000,8.0000,4.8329,4.7569,4.8634,4.8769,0.6460
65.0000,6701.0000,21.0000,8.3021,8.1302,7.8122,8.3266,0.0000,9.0000,4.8229,4.8353,4.8412,4.9109,0.6506
66.0000,6701.0000,17.0000,7.5619,7.5331,8.1419,7.8266,0.0000,9.0000,4.9177,4.7169,4.7419,4.8303,0.6587
67.0000,6701.0000,22.0000,7.3997,6.9746,7.4865,7.3719,0.0000,11.0000,4.5629,4.7234,4.6599,4.6874,0.6535
68.0000,6701.0000,17.0000,8.1296,7.5388,7.9924,7.4276,0.0000,9.0000,4.9360,5.1474,4.7336,4.9124,0.6560
69.0000,6701.0000,19.0000,7.8157,7.2398,7.4211,8.4621,0.0000,9.0000,4.7857,5.0475,4.7906,4.6935,0.6542
70.0000,6701.0000,17.0000,7.1244,7.6838,8.3736,7.8528,0.0000,10.0000,4.7115,4.7489,4.9151,4.6929,0.6610
71.0000,6701.0000,16.0000,7.3438,7.6825,8.0665,8.2611,0.0000,8.0000,4.9739,4.7236,4.8833,4.7684,0.6662
72.0000,6701.0000,15.0000,7.2870,8.3063,8.1230,8.0761,0.0000,9.0000,4.7853,5.1182,5.2840,4.9679,0.6562
73.0000,6701.0000,18.0000,7.9882,7.5808,7.2248,8.6843,0.0000,7.0000,4.7110,4.8550,4.6608,4.6272,0.6587
74.0000,6701.0000,20.0000,8.8628,7.3855,7.5365,8.2993,0.0000,10.0000,4.6428,4.7770,4.7348,5.0456,0.6587
75.0000,6701.0000,21.0000,8.3603,8.2104,8.4743,8.1183,0.0000,10.0000,4.8123,5.1509,4.8930,4.8601,0.6629
76.0000,6701.0000,20.0000,8.6803,7.9360,7.6018,8.3654,0.0000,9.0000,4.7303,4.6665,4.7167,4.8423,0.6633
77.0000,6701.0000,19.0000,7.9124,8.2672,8.4666,7.4506,0.0000,9.0000,4.9543,4.7453,4.9206,4.8010,0.6624
78.0000,6701.0000,16.0000,7.4353,7.8552,8.0812,7.9362,0.0000,8.0000,4.5995,4.6988,4.8870,4.9752,0.6702
79.0000,6701.0000,16.0000,8.4609,8.7466,8.4896,7.7889,0.0000,8.0000,4.7188,4.8832,4.8782,4.8164,0.6593
80.0000,6701.0000,18.0000,8.6997,8.4845,8.5076,8.3993,0.0000,8.0000,4.8959,4.8834,4.8532,4.8349,0.6590
81.0000,6701.0000,20.0000,8.7955,8.1924,8.0634,8.3349,0.0000,8.0000,4.7429,4.7152,5.0428,4.9358,0.6642
82.0000,6701.0000,20.0000,8.4269,8.5452,8.4196,8.1289,0.0000,9.0000,4.9029,4.9190,4.9171,4.8489,0.6675
83.0000,6701.0000,18.0000,8.6479,8.3077,8.9202,8.2218,0.0000,9.0000,4.9070,4.6846,4.9151,4.6368,0.6706
84.0000,6701.0000,19.0000,8.0095,7.9942,8.1961,7.9918,0.0000,8.0000,4.8643,4.7179,4.8156,4.7193,0.6701
85.0000,6701.0000,17.0000,7.7993,7.2017,7.5160,7.9836,0.0000,8.0000,4.8353,4.6931,4.7474,4.8182,0.6606
86.0000,6701.0000,15.0000,7.7979,7.4658,8.0932,8.2400,0.0000,8.0000,4.8291,4.7303,4.7186,4.7116,0.6633
87.0000,6701.0000,17.0000,6.9831,8.0995,7.8967,8.4206,0.0000,8.0000,4.3661,4.7875,4.6633,4.7891,0.6655
88.0000,6701.0000,17.0000,7.9694,7.4056,7.4220,7.1473,0.0000,9.0000,4.8765,4.6723,4.8511,4.6967,0.6668
89.0000,6701.0000,17.0000,8.0216,8.3549,6.9609,7.8172,0.0000,7.0000,4.7618,4.9024,4.7335,4.7674,0.6599
1.0000,5804.0000,22.0000,8.7597,8.9657,8.7693,8.8051,0.0000,10.0000,4.8481,4.9784,4.8899,4.9900,0.6166
2.0000,5804.0000,21.0000,8.7959,8.8669,8.8608,8.8945,0.0000,10.0000,4.8500,4.9367,4.9199,5.3295,0.6130
3.0000,5804.0000,20.0000,9.1096,8.8640,8.8360,8.9718,0.0000,10.0000,5.0478,4.9719,5.0950,4.9842,0.6090
4.0000,5804.0000,18.0000,8.9226,8.9951,8.9337,8.7983,0.0000,7.0000,5.1125,4.9819,5.4174,4.8892,0.5945
5.0000,5804.0000,18.0000,9.7008,8.9372,8.8420,8.8952,0.0000,11.0000,4.9892,5.1852,4.9402,5.3881,0.5534
6.0000,5804.0000,18.0000,8.7823,8.8895,8.8508,9.2255,0.0000,10.0000,4.9848,4.9968,5.1819,5.2109,0.5870
7.0000,5804.0000,19.0000,8.8289,8.9278,8.7224,8.8554,0.0000,10.0000,4.8576,5.0785,4.8792,5.0842,0.6109
8.0000,5804.0000,18.0000,8.6872,9.2594,8.6097,8.7476,0.0000,10.0000,4.9112,5.2535,4.9091,4.9208,0.6227
9.0000,5804.0000,23.0000,8.6012,8.5227,8.5710,8.7651,0.0000,13.0000,5.3060,5.4691,5.0571,5.3379,0.6236
10.0000,5804.0000,19.0000,8.7471,8.8201,8.9302,8.8233,0.0000,9.0000,5.0092,4.8358,4.9064,5.3993,0.6269
11.0000,5804.0000,20.0000,8.6627,8.7776,8.8391,8.7897,0.0000,9.0000,5.2862,5.1326,5.1062,4.9291,0.6281
12.0000,5804.0000,21.0000,8.8843,8.6516,9.6399,8.7738,0.0000,10.0000,5.3460,4.9406,4.8455,5.2281,0.6249
13.0000,5804.0000,19.0000,8.8228,8.8497,8.9523,8.8537,0.0000,10.0000,4.9462,5.2772,5.0509,4.8971,0.6238
14.0000,5804.0000,21.0000,8.7675,8.6504,8.7724,8.6705,0.0000,10.0000,5.0586,5.0900,5.3938,5.2479,0.6334
15.0000,5804.0000,20.0000,9.1867,8.3554,8.7277,8.2010,0.0000,12.0000,4.5722,4.4422,4.6267,4.6904,0.6339
16.0000,5804.0000,17.0000,8.6053,8.6786,8.1509,8.4451,0.0000,8.0000,4.7253,4.6202,4.6913,4.7905,0.6324
17.0000,5804.0000,17.0000,8.3633,9.0335,8.5153,8.0465,0.0000,10.0000,4.7687,4.8300,4.6548,4.5637,0.6324
18.0000,5804.0000,16.0000,8.3502,8.1489,8.1780,8.2497,0.0000,8.0000,4.7348,4.6238,4.5107,4.6521,0.6381
19.0000,5804.0000,18.0000,7.6857,7.8111,7.9662,8.4807,0.0000,7.0000,4.6446,4.6737,4.5997,4.5914,0.6396
20.0000,5804.0000,15.0000,8.0638,7.9723,8.0769,7.9480,0.0000,8.0000,4.6534,4.7235,4.4828,4.4210,0.6370
21.0000,5804.0000,20.0000,8.2386,7.8950,7.2807,8.5026,0.0000,10.0000,4.7084,4.5101,4.4924,4.1039,0.6390
22.0000,5804.0000,19.0000,8.0069,8.1822,7.5119,7.7567,0.0000,10.0000,4.3443,4.5870,4.7023,4.3111,0.6403
23.0000,5804.0000,17.0000,7.8026,7.4792,7.7274,8.0681,0.0000,10.0000,4.3709,4.2418,4.4832,4.4380,0.6375
24.0000,5804.0000,19.0000,8.1900,8.2519,7.9556,8.2621,0.0000,9.0000,4.8083,4.5637,4.6813,4.6326,0.6302
25.0000,5804.0000,16.0000,8.0147,8.7240,7.8919,8.2517,0.0000,10.0000,4.7258,4.7884,4.6034,5.0641,0.6355
26.0000,5804.0000,19.0000,8.3020,8.5266,8.4909,7.7235,0.0000,10.0000,4.5195,5.3029,4.7813,4.8694,0.6380
27.0000,5804.0000,19.0000,8.4923,8.3109,8.3731,8.3567,0.0000,11.0000,4.6429,4.6033,4.5604,4.7034,0.6386
28.0000,5804.0000,18.0000,8.0063,7.9527,8.2410,8.0464,0.0000,9.0000,4.6681,4.7424,4.4851,4.2836,0.6378
29.0000,5804.0000,17.0000,7.7092,7.9445,8.3303,8.4030,0.0000,9.0000,4.7673,4.7773,4.6818,4.7900,0.6359
30.0000,5804.0000,19.0000,8.0749,8.1470,7.9486,8.1405,0.0000,9.0000,4.7835,4.6734,4.5542,4.8725,0.6339
31.0000,5804.0000,16.0000,7.8762,8.3277,8.6915,8.3601,0.0000,8.0000,4.8257,4.8875,4.8609,4.6243,0.6327
32.0000,5804.0000,19.0000,8.3796,8.4572,8.8149,8.3391,0.0000,9.0000,4.7376,4.6203,4.6807,4.8699,0.6347
33.0000,5804.0000,17.0000,7.6708,7.8367,7.3503,7.6164,0.0000,8.0000,4.7498,4.7876,4.5820,4.7236,0.6381
34.0000,5804.0000,18.0000,7.0464,8.2554,7.7890,7.2662,0.0000,9.0000,4.8396,4.6543,4.4993,4.4359,0.6416
35.0000,5804.0000,20.0000,7.4532,7.9543,8.3029,8.0327,0.0000,9.0000,4.5180,4.6148,4.5552,4.7250,0.6415
36.0000,5804.0000,22.0000,8.7665,8.3391,8.7652,8.4078,0.0000,10.0000,4.7002,4.6343,4.6764,4.7452,0.6391
37.0000,5804.0000,22.0000,8.4094,7.9252,8.3447,7.8824,0.0000,11.0000,4.7094,4.7723,4.7573,4.9210,0.6329
38.0000,5804.0000,24.0000,7.9101,8.5105,8.2527,7.8469,0.0000,11.0000,4.6658,4.3992,4.7568,4.5643,0.6326
39.0000,5804.0000,28.0000,8.7954,7.8460,8.3234,8.3504,0.0000,14.0000,4.6632,4.7175,4.6811,4.6185,0.6256
40.0000,5804.0000,16.0000,7.7488,8.4947,8.0436,8.4464,0.0000,11.0000,4.6664,4.6348,4.5615,4.8478,0.6462
41.0000,5804.0000,18.0000,8.3122,7.5596,6.9660,7.6354,0.0000,8.0000,4.6227,4.7991,4.4096,4.4795,0.6431
42.0000,5804.0000,17.0000,8.1365,6.9848,6.9834,7.0447,0.0000,8.0000,4.5866,4.6240,4.6235,4.8357,0.6457
43.0000,5804.0000,15.0000,7.7917,7.5885,6.9546,7.0964,0.0000,8.0000,4.6571,4.3209,4.4191,4.2024,0.6432
44.0000,5804.0000,18.0000,7.9744,6.9814,7.0875,8.2935,0.0000,9.0000,4.6216,4.2932,4.3107,4.6078,0.6457
45.0000,5804.0000,19.0000,6.9731,7.2730,8.1858,6.9812,0.0000,9.0000,4.6004,4.5163,4.7219,4.5628,0.6428
46.0000,5804.0000,19.0000,8.1208,8.1415,8.2491,8.2154,0.0000,9.0000,4.8141,4.6815,4.6570,4.8522,0.6361
47.0000,5804.0000,23.0000,8.0565,7.8168,7.7744,8.2502,0.0000,10.0000,4.6517,4.8061,4.6757,4.3863,0.6384
48.0000,5804.0000,19.0000,7.5588,7.1363,6.9341,8.1000,0.0000,8.0000,4.6534,4.7892,4.6448,4.6284,0.6456
49.0000,5804.0000,17.0000,7.4126,6.9275,6.9100,7.8620,0.0000,10.0000,4.5056,4.6092,4.6554,4.3325,0.6489
50.0000,5804.0000,17.0000,7.8847,8.0618,7.7061,7.3946,0.0000,9.0000,4.3346,4.6883,4.7258,4.5157,0.6394
51.0000,5804.0000,18.0000,8.1854,8.1644,7.7487,8.1585,0.0000,8.0000,4.6852,4.6144,4.6615,4.6180,0.6404
52.0000,5804.0000,19.0000,6.9596,6.9832,6.9666,7.0447,0.0000,8.0000,4.3059,4.5964,4.4058,4.2231,0.6434
53.0000,5804.0000,18.0000,6.9655,6.9926,8.5453,8.1256,0.0000,9.0000,4.2461,4.4626,4.4706,4.9157,0.6447
54.0000,5804.0000,20.0000,7.9938,7.4550,8.0395,7.9406,0.0000,9.0000,5.7033,4.6844,4.8156,4.5993,0.6290
55.0000,5804.0000,15.0000,8.2875,8.5493,8.0181,8.8911,0.0000,7.0000,4.8716,5.0041,4.8235,4.7955,0.6074
56.0000,5804.0000,18.0000,8.9858,8.7564,9.4271,8.8022,0.0000,8.0000,5.0063,5.5968,4.9036,5.2201,0.5662
57.0000,5804.0000,18.0000,8.4970,8.6866,8.6309,8.4216,0.0000,10.0000,4.9815,5.2801,4.9759,4.9282,0.6123
58.0000,5804.0000,21.0000,8.3343,8.2021,8.6426,7.8789,0.0000,9.0000,4.9200,4.9760,4.8961,4.9328,0.6277
59.0000,5804.0000,16.0000,8.2847,7.1256,8.4013,8.2888,0.0000,8.0000,4.6291,4.7214,4.6310,4.5690,0.6377
60.0000,5804.0000,17.0000,7.0053,8.1006,6.9719,7.2596,0.0000,8.0000,4.4399,4.9829,4.6265,4.6625,0.6413
61.0000,5804.0000,17.0000,6.9668,6.9790,7.4463,6.9413,0.0000,8.0000,4.3817,4.6104,4.5116,4.3231,0.6542
62.0000,5804.0000,18.0000,7.5020,7.8270,7.2576,8.1670,0.0000,8.0000,4.6020,4.5190,4.7639,4.9504,0.6443
63.0000,5804.0000,16.0000,8.3212,7.7051,7.6641,7.4052,0.0000,9.0000,4.6111,4.6846,4.6884,4.5982,0.6433
64.0000,5804.0000,15.0000,8.1837,8.1861,8.0515,7.1025,0.0000,8.0000,4.3386,4.6001,4.3857,4.7249,0.6436
65.0000,5804.0000,17.0000,8.0417,7.4061,7.2950,7.5957,0.0000,9.0000,4.6141,4.6005,4.3949,4.5774,0.6391
66.0000,5804.0000,18.0000,8.3682,8.1586,8.2471,8.4381,0.0000,8.0000,4.3887,4.5872,4.5450,4.7692,0.6430
67.0000,5804.0000,16.0000,7.3924,7.6379,7.7477,8.0794,0.0000,9.0000,4.5596,4.6655,4.4198,4.6533,0.6440
68.0000,5804.0000,19.0000,7.5990,8.1167,6.9244,7.4065,0.0000,11.0000,4.5290,4.5927,4.6153,4.7328,0.6419
69.0000,5804.0000,18.0000,8.2767,7.3358,7.4632,7.5401,0.0000,9.0000,4.4693,4.7439,4.6082,4.6266,0.6461
70.0000,5804.0000,16.0000,8.2063,8.0392,7.5752,8.6147,0.0000,8.0000,4.7956,4.4057,4.5578,4.2094,0.6443
71.0000,5804.0000,18.0000,8.6239,8.1697,8.1561,8.0217,0.0000,9.0000,4.4028,4.5213,4.4052,4.7899,0.6434
72.0000,5804.0000,18.0000,7.3057,7.3221,7.3312,8.0575,0.0000,8.0000,4.4786,4.5705,4.3980,4.7151,0.6392
73.0000,5804.0000,19.0000,7.3312,7.6927,7.4390,8.4912,0.0000,14.0000,4.9157,4.6335,4.6610,4.5745,0.6492
74.0000,5804.0000,18.0000,6.9931,8.2175,8.0790,7.8482,0.0000,10.0000,4.8871,4.7635,4.6821,4.7570,0.6430
75.0000,5804.0000,18.0000,8.0054,8.2380,6.9145,7.4778,0.0000,9.0000,4.8089,4.3632,4.5294,4.4822,0.6487
76.0000,5804.0000,20.0000,8.2542,7.7203,8.0638,7.0560,0.0000,11.0000,4.7302,4.8175,4.3810,4.6665,0.6490
77.0000,5804.0000,17.0000,8.2768,6.9905,7.3382,6.9793,0.0000,10.0000,4.5282,4.4420,4.5120,4.4405,0.6508
78.0000,5804.0000,20.0000,7.3558,7.4563,7.9511,8.5358,0.0000,10.0000,4.6605,4.6245,4.6697,4.7012,0.6447
79.0000,5804.0000,16.0000,7.7425,7.5265,8.6644,8.2692,0.0000,9.0000,4.5386,4.4962,4.5833,5.0462,0.6460
80.0000,5804.0000,19.0000,7.4060,7.9733,7.8053,8.8389,0.0000,10.0000,4.6213,4.6117,4.4878,4.7460,0.6479
81.0000,5804.0000,18.0000,7.9138,7.9412,7.4999,7.5521,0.0000,8.0000,4.3792,4.5108,4.4855,4.7457,0.6512
82.0000,5804.0000,16.0000,7.8498,7.3877,8.5534,6.9981,0.0000,9.0000,4.4337,4.5743,4.7492,4.2732,0.6528
83.0000,5804.0000,16.0000,8.1135,7.4503,8.3463,8.2677,0.0000,9.0000,4.6006,4.8048,4.9044,4.3205,0.6511
84.0000,5804.0000,18.0000,7.7494,7.4902,7.3268,8.1861,0.0000,9.0000,4.7528,4.8968,4.9415,4.9936,0.6511
85.0000,5804.0000,17.0000,8.6863,7.5889,7.2185,7.5221,0.0000,8.0000,4.5532,4.7193,4.8236,5.0519,0.6536
86.0000,5804.0000,19.0000,7.0184,7.3833,7.1116,6.9242,0.0000,10.0000,4.1625,4.8190,4.2221,4.5498,0.6580
87.0000,5804.0000,24.0000,6.9982,6.9981,6.9293,6.9487,0.0000,11.0000,4.5608,4.8470,4.8388,4.5913,0.6541
88.0000,5804.0000,19.0000,8.3163,8.1135,8.4385,8.3807,0.0000,10.0000,4.4265,4.6735,4.5397,4.7478,0.6463
89.0000,5804.0000,18.0000,8.1585,7.6705,7.9591,7.3847,0.0000,9.0000,4.7032,4.6694,4.6562,4.5940,0.6508
1.0000,7704.0000,18.0000,8.7413,8.7208,8.7162,8.8177,0.0000,9.0000,4.9550,5.2146,4.8964,4.9225,0.6284
2.0000,7704.0000,24.0000,8.9318,8.8568,8.8666,9.0580,0.0000,9.0000,4.9677,6.1201,4.9658,5.2768,0.6195
3.0000,7704.0000,23.0000,8.8289,8.7373,8.9157,9.2373,0.0000,12.0000,4.9367,4.8234,6.1481,5.4068,0.6171
4.0000,7704.0000,21.0000,8.9958,8.8270,8.8874,9.2342,0.0000,11.0000,5.1422,5.1231,5.1555,5.2693,0.6020
5.0000,7704.0000,22.0000,8.9957,9.5861,9.4100,9.1675,0.0000,10.0000,4.8168,4.9416,4.9489,5.2282,0.5780
6.0000,7704.0000,27.0000,8.7712,8.5477,9.2684,8.9156,0.0000,12.0000,5.3260,5.4063,4.9132,4.8985,0.6058
7.0000,7704.0000,19.0000,8.8575,8.7768,8.9738,8.8538,0.0000,9.0000,5.0502,5.5311,5.2961,4.8401,0.6211
8.0000,7704.0000,19.0000,8.6576,9.4210,8.7290,9.3144,0.0000,10.0000,4.8639,5.1626,5.1205,5.1345,0.6325
9.0000,7704.0000,20.0000,8.9536,8.7279,8.7558,9.1754,0.0000,9.0000,5.3777,4.9890,5.1413,4.9491,0.6319
10.0000,7704.0000,19.0000,8.8635,8.8551,8.7719,8.7444,0.0000,11.0000,4.8617,4.9227,4.9943,5.2006,0.6292
11.0000,7704.0000,22.0000,8.8571,9.2512,8.8306,8.8497,0.0000,9.0000,5.6421,4.9159,5.5391,4.9915,0.6347
12.0000,7704.0000,21.0000,8.8639,8.9772,8.9484,8.7536,0.0000,10.0000,4.9256,4.9311,5.1839,4.9455,0.6328
13.0000,7704.0000,21.0000,9.7969,8.8198,9.2807,8.7472,0.0000,10.0000,4.8589,5.2111,4.9251,4.9380,0.6373
14.0000,7704.0000,20.0000,8.9214,8.7054,8.9730,8.7284,0.0000,10.0000,4.8866,4.8770,5.0148,5.0105,0.6418
15.0000,7704.0000,18.0000,8.5096,8.5112,8.6986,8.6651,0.0000,9.0000,4.8008,4.6869,4.7600,4.7734,0.6361
16.0000,7704.0000,16.0000,8.9423,8.9827,8.4635,8.8724,0.0000,8.0000,4.7739,4.6892,5.1761,4.7890,0.6333
17.0000,7704.0000,17.0000,8.6756,8.6295,8.6179,8.6487,0.0000,9.0000,4.8857,4.9105,4.7658,4.8748,0.6362
18.0000,7704.0000,18.0000,8.4032,8.1202,8.2415,8.5519,0.0000,8.0000,4.5762,4.7461,4.8097,4.6375,0.6395
19.0000,7704.0000,17.0000,7.9616,8.5688,8.3983,8.3729,0.0000,11.0000,4.7752,4.7676,4.7214,4.7931,0.6392
20.0000,7704.0000,19.0000,7.9305,7.7584,7.3742,7.9103,0.0000,10.0000,4.8321,4.4750,4.8235,4.7293,0.6492
21.0000,7704.0000,18.0000,8.5581,8.0724,8.5563,8.5881,0.0000,8.0000,4.8948,4.8314,4.7682,4.7258,0.6354
22.0000,7704.0000,18.0000,8.5014,8.5644,8.7650,8.3261,0.0000,9.0000,4.8375,4.7881,4.6558,4.7940,0.6356
23.0000,7704.0000,16.0000,7.2208,7.7159,6.9514,7.4217,0.0000,8.0000,4.5531,4.6683,4.7641,4.7384,0.6523
24.0000,7704.0000,15.0000,6.9836,6.9132,7.4985,6.9764,0.0000,8.0000,4.4816,4.4443,4.5082,4.5448,0.6542
25.0000,7704.0000,17.0000,6.9767,8.3150,7.6913,7.5626,0.0000,9.0000,4.6754,4.7585,4.7862,4.7564,0.6473
26.0000,7704.0000,19.0000,8.5556,8.5452,8.4827,8.6630,0.0000,9.0000,4.9223,4.9934,5.2708,4.7822,0.6366
27.0000,7704.0000,19.0000,8.6810,8.2995,8.6031,8.6814,0.0000,10.0000,4.9302,4.8826,5.3297,4.8458,0.6344
28.0000,7704.0000,16.0000,6.9783,7.0659,7.4241,7.3648,0.0000,8.0000,4.5441,4.5977,4.6633,4.5379,0.6480
29.0000,7704.0000,18.0000,8.1786,8.4618,8.3447,8.5578,0.0000,9.0000,4.8184,4.8014,4.7970,4.8412,0.6276
30.0000,7704.0000,20.0000,8.5528,8.6692,8.4845,8.6227,0.0000,10.0000,4.9448,4.9921,4.9247,4.9326,0.6293
31.0000,7704.0000,19.0000,8.5257,8.4006,8.2577,8.3588,0.0000,11.0000,5.0865,4.8296,4.8587,4.9318,0.6335
32.0000,7704.0000,20.0000,8.4716,8.8755,8.6976,8.3423,0.0000,10.0000,4.7535,4.7612,4.9122,4.6589,0.6343
33.0000,7704.0000,18.0000,8.4035,8.5249,8.3952,8.3351,0.0000,9.0000,4.8345,4.8790,4.7461,4.8613,0.6328
34.0000,7704.0000,17.0000,8.0341,7.9999,8.4117,8.4981,0.0000,9.0000,4.7216,4.7220,4.7920,4.8783,0.6403
35.0000,7704.0000,23.0000,8.1552,8.7045,8.4254,8.3443,0.0000,10.0000,4.8391,4.8347,4.9403,4.9222,0.6446
36.0000,7704.0000,20.0000,8.5022,8.4583,8.6048,8.4080,0.0000,12.0000,4.8131,4.8300,5.0892,4.8368,0.6435
37.0000,7704.0000,20.0000,8.2758,8.3598,7.9620,8.1760,0.0000,10.0000,4.9458,4.7640,4.6245,4.8285,0.6426
38.0000,7704.0000,17.0000,8.1858,8.4833,8.3679,8.5160,0.0000,9.0000,4.8835,4.6579,4.7237,4.7516,0.6444
39.0000,7704.0000,17.0000,8.4559,8.1521,8.6106,8.2818,0.0000,9.0000,4.7685,4.6146,4.7641,4.5955,0.6342
40.0000,7704.0000,18.0000,8.1482,8.2776,7.6842,8.1532,0.0000,8.0000,4.7303,4.9463,4.8922,5.2230,0.6483
41.0000,7704.0000,20.0000,8.7042,8.0139,8.2729,8.0387,0.0000,10.0000,5.0324,4.6980,4.8488,5.0672,0.6481
42.0000,7704.0000,17.0000,8.2327,7.5157,8.2311,7.6828,0.0000,9.0000,4.5880,4.6587,4.7903,4.6765,0.6449
43.0000,7704.0000,18.0000,7.4900,7.5386,7.7380,7.6838,0.0000,10.0000,4.6407,4.5372,4.5755,4.6204,0.6509
44.0000,7704.0000,17.0000,8.0892,7.4824,7.8059,7.9449,0.0000,9.0000,4.5948,4.6824,4.8131,4.9394,0.6534
45.0000,7704.0000,18.0000,8.3154,8.3263,8.3439,8.4188,0.0000,9.0000,5.3278,5.0442,4.9413,4.8759,0.6387
46.0000,7704.0000,18.0000,8.2211,8.6249,8.6475,8.8164,0.0000,9.0000,4.9731,4.9323,4.9436,4.7757,0.6400
47.0000,7704.0000,19.0000,7.7572,7.9440,8.6278,8.1362,0.0000,10.0000,4.9042,5.1857,4.8967,5.1427,0.6490
48.0000,7704.0000,14.0000,8.4475,8.7772,8.3380,8.3502,0.0000,8.0000,5.0539,4.6790,4.7318,5.0447,0.6463
49.0000,7704.0000,18.0000,8.1419,8.2540,8.2714,8.4391,0.0000,7.0000,4.6953,4.8506,4.8531,4.6226,0.6451
50.0000,7704.0000,19.0000,8.3487,8.5155,8.4787,8.7558,0.0000,9.0000,4.6791,4.7568,4.8679,4.7715,0.6413
51.0000,7704.0000,16.0000,8.7851,8.6324,8.9938,8.1929,0.0000,9.0000,4.7813,4.7096,4.8426,4.6582,0.6445
52.0000,7704.0000,18.0000,8.2110,8.2501,8.2390,8.1787,0.0000,8.0000,5.1414,4.6535,4.9927,4.7231,0.6435
53.0000,7704.0000,20.0000,8.3487,8.1627,8.3770,8.2429,0.0000,9.0000,4.6988,4.7382,4.9687,4.7482,0.6401
54.0000,7704.0000,18.0000,8.3506,8.3585,8.4203,8.3444,0.0000,9.0000,4.9330,4.7734,4.6719,4.7970,0.6282
55.0000,7704.0000,20.0000,8.4783,8.3992,8.6060,8.6044,0.0000,9.0000,5.3674,4.9706,4.9003,4.9224,0.6093
56.0000,7704.0000,18.0000,8.8488,8.7719,8.6555,9.0498,0.0000,9.0000,4.6679,4.8504,5.0213,4.9231,0.5908
57.0000,7704.0000,18.0000,8.6061,8.1575,8.2209,8.6508,0.0000,8.0000,4.9778,4.7561,4.8700,4.9484,0.6183
58.0000,7704.0000,22.0000,8.6997,8.1627,8.3858,8.6320,0.0000,10.0000,4.7408,4.5965,4.8259,4.7348,0.6299
59.0000,7704.0000,20.0000,8.6847,8.3419,8.3021,7.9669,0.0000,10.0000,4.8155,4.8688,4.9646,4.7345,0.6424
60.0000,7704.0000,25.0000,8.6814,8.5136,8.6226,8.4756,0.0000,9.0000,4.6673,4.7869,4.8256,4.8643,0.6433
61.0000,7704.0000,18.0000,8.0754,8.1937,8.5083,8.0129,0.0000,9.0000,4.6467,4.9351,4.6471,4.7263,0.6429
62.0000,7704.0000,17.0000,8.6813,8.4862,8.5217,8.2712,0.0000,8.0000,4.7064,4.7647,4.8111,4.6758,0.6446
63.0000,7704.0000,17.0000,8.5419,7.9028,8.4303,8.2531,0.0000,9.0000,4.7051,4.5513,4.8765,4.4771,0.6440
64.0000,7704.0000,17.0000,8.1104,8.3646,8.5094,8.5291,0.0000,9.0000,4.7036,4.6126,4.7267,4.7203,0.6419
65.0000,7704.0000,17.0000,8.3073,8.4834,8.2794,8.6179,0.0000,8.0000,4.6529,4.7962,4.8775,4.6887,0.6422
66.0000,7704.0000,19.0000,7.8615,8.2609,8.3221,8.4540,0.0000,9.0000,4.6977,4.6927,4.6630,4.8237,0.6445
67.0000,7704.0000,19.0000,8.5984,8.5042,8.3576,8.4817,0.0000,9.0000,4.6787,4.8122,4.8716,4.9152,0.6420
68.0000,7704.0000,18.0000,8.4089,7.5555,8.3382,8.4817,0.0000,9.0000,5.0202,4.7473,4.8276,4.7923,0.6461
69.0000,7704.0000,18.0000,8.1372,8.3525,7.6903,8.5144,0.0000,8.0000,4.5843,4.7078,4.7886,4.8617,0.6498
70.0000,7704.0000,17.0000,7.6189,8.2254,8.2930,8.0117,0.0000,8.0000,4.5738,4.5997,4.6072,4.6070,0.6530
71.0000,7704.0000,19.0000,8.4058,7.8754,8.4009,8.5820,0.0000,12.0000,4.7132,4.8579,4.7400,4.6268,0.6468
72.0000,7704.0000,19.0000,8.3786,8.2077,8.4238,7.5911,0.0000,9.0000,4.7189,4.8946,4.9729,4.7250,0.6470
73.0000,7704.0000,18.0000,8.2702,8.2123,8.4143,8.4620,0.0000,8.0000,4.7880,4.7896,4.8018,4.9997,0.6500
74.0000,7704.0000,19.0000,8.4143,7.6684,8.1329,8.1168,0.0000,11.0000,4.8704,4.8531,4.7804,4.9721,0.6470
75.0000,7704.0000,18.0000,8.2119,8.1908,8.5137,8.4971,0.0000,10.0000,4.8640,4.7741,4.9820,4.8773,0.6454
76.0000,7704.0000,22.0000,8.2298,7.6604,8.1555,8.4791,0.0000,10.0000,4.9565,4.7358,4.7391,4.6146,0.6448
77.0000,7704.0000,16.0000,8.0221,7.5582,8.3794,8.9324,0.0000,8.0000,4.6903,4.7443,4.7694,4.8363,0.6475
78.0000,7704.0000,19.0000,7.7623,8.2447,8.2588,8.1514,0.0000,9.0000,5.1245,5.1443,5.0011,5.3371,0.6417
